ThreadID,Thread Title,URL,Date,Number of Messages
TH02401,Marchionni picks on Black IAW Kamlet,https://groups.google.com./g/net.religion/c/iy4mYrNhtFs,3/18/85,1
TH02400,An open letter to Don Black,https://groups.google.com./g/net.religion/c/5Jq7zoZk0BQ,3/18/85,1
TH02399,my last message,https://groups.google.com./g/net.religion/c/jEazRKHeI-A,3/18/85,1
TH02398,Mormons and Salvation,https://groups.google.com./g/net.religion/c/g2BBV_kPGjw,3/18/85,1
TH02397,To Marchionni,https://groups.google.com./g/net.religion/c/HiahY0Q8GMA,3/17/85,1
TH02396,Life of Brian,https://groups.google.com./g/net.religion/c/-Lpzm9mxBsI,3/17/85,1
TH02395,THE WRATH OF KHAN cheats!!!,https://groups.google.com./g/net.religion/c/2kvYSLtWb5g,3/17/85,2
TH02394,"""Christ is God"": this may not mean what you think it does",https://groups.google.com./g/net.religion/c/16CSX4CSDHc,3/17/85,2
TH02393,"Meaning of ""speaking to God""",https://groups.google.com./g/net.religion/c/gbrJGJwkjBM,3/17/85,2
TH02392,"Black replies. (""Christian America"")",https://groups.google.com./g/net.religion/c/O6dQvkPa_Ag,3/17/85,1
TH02391,Mormon salvation doctrine,https://groups.google.com./g/net.religion/c/KjnBJ3Qknvo,3/16/85,2
TH02390,Black replies,https://groups.google.com./g/net.religion/c/PYvpZtUuQSE,3/16/85,1
TH02389,"""The Godmakers""",https://groups.google.com./g/net.religion/c/C15FoKw6qsE,3/15/85,1
TH02388,In God We Trust?,https://groups.google.com./g/net.religion/c/gotXlnsP2jU,3/15/85,1
TH02387,On Don Black and Christian Government,https://groups.google.com./g/net.religion/c/V0B9ClPoBw8,3/15/85,2
TH02386,Black replies.,https://groups.google.com./g/net.religion/c/5n4eZli9oTE,3/15/85,2
TH02385,Black replies. (Rosen re-replies),https://groups.google.com./g/net.religion/c/wYqW7zTPIBQ,3/15/85,2
TH02384,Bill Peter,https://groups.google.com./g/net.religion/c/kGmNw76lCT4,3/15/85,1
TH02383,Black replies.,https://groups.google.com./g/net.religion/c/svyp8pgtHBE,3/14/85,8
TH02382,Definitions,https://groups.google.com./g/net.religion/c/_sceOMu4ong,3/14/85,4
TH02381,a brief attempt at an answer,https://groups.google.com./g/net.religion/c/mgK9fybITDk,3/14/85,1
TH02380,In God We Trust?,https://groups.google.com./g/net.religion/c/-5JoUQSwCgk,3/14/85,8
TH02379,Mormon salvation doctrine,https://groups.google.com./g/net.religion/c/3WDVEofTaDU,3/14/85,1
TH02378,Yellow Press in SciFi?,https://groups.google.com./g/net.religion/c/Kuc0NdU1ssI,3/13/85,50
TH02377,reply to Rich Wagstaff: deities,https://groups.google.com./g/net.religion/c/Dd4l5boTiC4,3/13/85,1
TH02376,The Consciousness of Origin,https://groups.google.com./g/net.religion/c/SLYfEFqLvt4,3/13/85,1
TH02375,"Buddhism as if it were a religion or maybe not, who can say?",https://groups.google.com./g/net.religion/c/7TE41bLg-2U,3/13/85,2
TH02374,And so on...,https://groups.google.com./g/net.religion/c/LJ7v95WRpy4,3/12/85,1
TH02373,A Voice in the Wilderness (quote at end),https://groups.google.com./g/net.religion/c/zxY2SJuxhXQ,3/12/85,3
TH02372,Bill Peter,https://groups.google.com./g/net.religion/c/N08uHyh9zf4,3/12/85,4
TH02371,A different value of life; monks and tigers.,https://groups.google.com./g/net.religion/c/8-AXWBkjjRY,3/10/85,2
TH02370,"To Lew Mammel, Jr. re Newton debunked",https://groups.google.com./g/net.religion/c/hgbGY6nbz9g,3/9/85,1
TH02369,Jesus in the Life of Brian,https://groups.google.com./g/net.religion/c/tTX1MWBYoE4,3/9/85,1
TH02368,Mormons are not Christians.,https://groups.google.com./g/net.religion/c/VbTCxsU2S70,3/9/85,21
TH02367,Who says religion isn't important in America?,https://groups.google.com./g/net.religion/c/UWLyLpppIEc,3/8/85,16
TH02366,Interesting seminar,https://groups.google.com./g/net.religion/c/Lwsk4DYw4K8,3/8/85,1
TH02365,"reply to Barry, re reply to Teitz",https://groups.google.com./g/net.religion/c/-JDH1nfabSk,3/8/85,1
TH02364,A Song About the Cheese Emporium,https://groups.google.com./g/net.religion/c/SxbyTacd0dg,3/8/85,2
TH02363,commonality of prayer,https://groups.google.com./g/net.religion/c/-x7ZL1mCk1o,3/7/85,1
TH02362,Religion and politics don't mix?,https://groups.google.com./g/net.religion/c/P7QtvB5FXUw,3/7/85,4
TH02361,"To Stephen Perelgut, way up in U of T.",https://groups.google.com./g/net.religion/c/-7MLM8YASXQ,3/7/85,1
TH02360,To Peter Crames PART II,https://groups.google.com./g/net.religion/c/WmlKq69-RCc,3/7/85,4
TH02359,Orphaned Response,https://groups.google.com./g/net.religion/c/V_uyg7zrkGs,3/7/85,1
TH02358,"To DON BLACK [open letter, part II]",https://groups.google.com./g/net.religion/c/pyKJ2n9B4lg,3/7/85,1
TH02357,"To Bill Peter [Open letter, Part II]",https://groups.google.com./g/net.religion/c/ho3JghZPIus,3/7/85,1
TH02356,On the hierarchy of knowledge,https://groups.google.com./g/net.religion/c/AK0rbjwQMsI,3/6/85,1
TH02355,Black and reconcilliation,https://groups.google.com./g/net.religion/c/qk1oziz4JNw,3/6/85,1
TH02354,posting error in n.r.c,https://groups.google.com./g/net.religion/c/vl28DsVSlrw,3/6/85,1
TH02353,Mary Daly,https://groups.google.com./g/net.religion/c/q9bZS7J-MnE,3/6/85,2
TH02352,Reality,https://groups.google.com./g/net.religion/c/xEYSMGuWsPs,3/6/85,3
TH02351,A Start!,https://groups.google.com./g/net.religion/c/EqzkXJe-fFY,3/6/85,1
TH02350,stuff & nonsense,https://groups.google.com./g/net.religion/c/vt4kkaetLdo,3/5/85,4
TH02349,Do the Great Moronic Masses Need Electronic Hand Jive?,https://groups.google.com./g/net.religion/c/QDjQ49J655Y,3/5/85,3
TH02348,Believing In God,https://groups.google.com./g/net.religion/c/CGCLMD8ZLf0,3/4/85,1
TH02347,A Question!,https://groups.google.com./g/net.religion/c/ySs28PfsS4o,3/4/85,9
TH02346,2 Samuel 7:14,https://groups.google.com./g/net.religion/c/XwQr-iedC-s,3/4/85,5
TH02345,TO> Marchionni,https://groups.google.com./g/net.religion/c/jAORP8Cy4YM,3/4/85,1
TH02344,Faux pas; Identity,https://groups.google.com./g/net.religion/c/e09t5HBfkE4,3/3/85,4
TH02343,Supposed claims to be the ONE TRUE CHURCH,https://groups.google.com./g/net.religion/c/G0Xua-k440g,3/3/85,16
TH02342,"""Let's go back to the old ways""",https://groups.google.com./g/net.religion/c/K9zLvqFcNfI,3/3/85,2
TH02341,A Greek camel cannot see its own hump,https://groups.google.com./g/net.religion/c/lPZ4YE05cio,3/3/85,7
TH02340,To Don Black re state of the nation,https://groups.google.com./g/net.religion/c/zmAvosLe5y4,3/3/85,3
TH02339,it was good enough for grandpa,https://groups.google.com./g/net.religion/c/aWKQc3DeINU,3/3/85,1
TH02338,Ernst Zundel,https://groups.google.com./g/net.religion/c/JIkSYaDvsJ0,3/2/85,1
TH02337,Proofs on the Existence of God,https://groups.google.com./g/net.religion/c/o-fVZpls1Xg,3/1/85,1
TH02336,Vet kills his baby.,https://groups.google.com./g/net.religion/c/ZoOTADyViPs,3/1/85,20
TH02335,Re. Mike Huybensz's comments on Vet kills baby,https://groups.google.com./g/net.religion/c/rv2x5U89k54,3/1/85,4
TH02334,"Hua, ""why should YOU believe...""",https://groups.google.com./g/net.religion/c/iTNjMhl8M8U,3/1/85,11
TH02333,why does SHE believe,https://groups.google.com./g/net.religion/c/DmqXINrPgTw,3/1/85,1
TH02332,Cheeses 2,https://groups.google.com./g/net.religion/c/dsSsTjGA6l8,2/28/85,1
TH02331,Logic based on different sets of assumptions,https://groups.google.com./g/net.religion/c/qHakwqv03_U,2/28/85,1
TH02330,To Maroney/Rosen - a match made in . . .,https://groups.google.com./g/net.religion/c/UROyhrRzgdk,2/28/85,2
TH02329,Watch you metaphors,https://groups.google.com./g/net.religion/c/6omG9yVe4XM,2/27/85,1
TH02328,Anti-semitism in the Protestant tradition,https://groups.google.com./g/net.religion/c/9pkezi6hlLM,2/26/85,1
TH02327,A kudos for humanism,https://groups.google.com./g/net.religion/c/qt6HMlmP9Hw,2/26/85,2
TH02326,To Don Black,https://groups.google.com./g/net.religion/c/2k0_OY0ezJo,2/26/85,1
TH02325,vet kills baby,https://groups.google.com./g/net.religion/c/MViCgQdGqrU,2/26/85,1
TH02324,Church of the Computer(secret society),https://groups.google.com./g/net.religion/c/AyKzn4kD4NU,2/26/85,1
TH02323,Response to Laura on appropriateness of newsgroups,https://groups.google.com./g/net.religion/c/IEBn6oRd9lc,2/26/85,2
TH02322,Faux pas; Identity(Someone's out to enslave all religious people?),https://groups.google.com./g/net.religion/c/bKRzEccifWk,2/26/85,1
TH02321,Vet kills his baby.,https://groups.google.com./g/net.religion/c/LghPCb-K8YU,2/26/85,3
TH02320,personal experience of G-d-ss,https://groups.google.com./g/net.religion/c/SWRLUblX0aA,2/25/85,1
TH02319,"Very briefly, some statstics about articles",https://groups.google.com./g/net.religion/c/rKCP966w9so,2/25/85,1
TH02318,Getting Personal about God,https://groups.google.com./g/net.religion/c/OkuDxb2i1Ng,2/25/85,2
TH02317,What?,https://groups.google.com./g/net.religion/c/HIbQJxf3lsc,2/25/85,2
TH02316,To Peter Crames,https://groups.google.com./g/net.religion/c/zNkdoi5h9Yg,2/25/85,2
TH02315,To Abeles re religion in America,https://groups.google.com./g/net.religion/c/LH_b9EXLju0,2/23/85,1
TH02314,MHCS results (Actually about RLDS church),https://groups.google.com./g/net.religion/c/PLMoyS0zFn0,2/23/85,5
TH02313,To Yosi Hoshen re. Mormans and TV,https://groups.google.com./g/net.religion/c/IhAMeH6yw0M,2/22/85,4
TH02312,A Love Letter BACK to Ken Wolman,https://groups.google.com./g/net.religion/c/9JF03kbcio0,2/22/85,2
TH02311,Anti-semitism and the Oppenheimer Case,https://groups.google.com./g/net.religion/c/HIp-pBBCxIs,2/21/85,3
TH02310,RCs and WORKS,https://groups.google.com./g/net.religion/c/qJ7M0HsiOyE,2/21/85,6
TH02309,"Hutch on ""impoliteness"" (part B)",https://groups.google.com./g/net.religion/c/gS9rVhvTr-A,2/21/85,4
TH02308,Believing in God,https://groups.google.com./g/net.religion/c/McyO9HQ8k5w,2/21/85,2
TH02307,For Peter Crames,https://groups.google.com./g/net.religion/c/zxG9rjhZ_CQ,2/21/85,2
TH02306,Re. MHCS from Frank Adrian,https://groups.google.com./g/net.religion/c/VjMxx69PZqk,2/21/85,3
TH02305,Marchionni to Rosen: open note,https://groups.google.com./g/net.religion/c/qCuQT_dccuM,2/21/85,1
TH02304,Believing In God,https://groups.google.com./g/net.religion/c/MnlWsW6Krn4,2/20/85,4
TH02303,Torek's wager and its rationality,https://groups.google.com./g/net.religion/c/tzr53CYhRT4,2/20/85,3
TH02302,God and His Manifestations - Progressive Revelation,https://groups.google.com./g/net.religion/c/6XrR93F7QV4,2/20/85,2
TH02301,Christian Identity,https://groups.google.com./g/net.religion/c/LI6kA7X4UHA,2/20/85,1
TH02300,"Dat GOD, he sure am a funny guy!",https://groups.google.com./g/net.religion/c/raFXL-ppi-I,2/20/85,10
TH02299,Why do YOU believe,https://groups.google.com./g/net.religion/c/83ur_qfoX_E,2/19/85,1
TH02298,Arndt talks about television,https://groups.google.com./g/net.religion/c/tSu7BQm0tW8,2/19/85,15
TH02297,ethics of info age part 1,https://groups.google.com./g/net.religion/c/cFR0dWMLbFA,2/19/85,1
TH02296,Commercial for psu.ai.ethics thru usenet,https://groups.google.com./g/net.religion/c/WBqFoqLpofI,2/19/85,1
TH02295,"the Jew, the Christian, and the Recluse",https://groups.google.com./g/net.religion/c/aR6APyWfavc,2/19/85,6
TH02294,Litmus Test for Pro-Life Sincerity,https://groups.google.com./g/net.religion/c/M2EDoeI-cd8,2/18/85,1
TH02293,To Rich Rosen,https://groups.google.com./g/net.religion/c/oiaabyWz_A8,2/18/85,1
TH02292,"net.religion.christian, Rich, and Laura",https://groups.google.com./g/net.religion/c/eKaEP-HL9G8,2/18/85,1
TH02291,"Dat GOD, He Sure Am a Funny Guy.",https://groups.google.com./g/net.religion/c/9cveuph3zpQ,2/17/85,1
TH02290,WHY ?!,https://groups.google.com./g/net.religion/c/vg_C2BDmv-4,2/17/85,2
TH02289,To Ethan Vishniac re. Dat GOD . . .,https://groups.google.com./g/net.religion/c/gK7_Ci9y1FY,2/17/85,1
TH02288,mormons again,https://groups.google.com./g/net.religion/c/BK5CCRRDEnc,2/16/85,1
TH02287,Marchionni to Arndt on Tridentine teachings,https://groups.google.com./g/net.religion/c/JAVaCvPmt3U,2/15/85,1
TH02286,Stupid People's Court vs. Various Nits,https://groups.google.com./g/net.religion/c/pTEzFCtWBdM,2/15/85,3
TH02285,"Rosen on reason, etc.",https://groups.google.com./g/net.religion/c/hRU0yUOCPPo,2/15/85,3
TH02284,NEWS FROM THE FRONT LINE,https://groups.google.com./g/net.religion/c/1qePIHoLapw,2/14/85,1
TH02283,"Mr. Arndt's Antisemitism, Perhaps?",https://groups.google.com./g/net.religion/c/U86OMUg-afs,2/14/85,1
TH02282,Rosens long recap (time warp) from guess who,https://groups.google.com./g/net.religion/c/NlRoQVgfQMc,2/14/85,6
TH02281,A Love Letter to Mr. Ken Arndt,https://groups.google.com./g/net.religion/c/ff1uFFzcAT8,2/14/85,1
TH02280,net.religion.christian & Rich Rosen,https://groups.google.com./g/net.religion/c/iuQY6mOiUUw,2/14/85,5
TH02279,Morman Tabernacle Choir,https://groups.google.com./g/net.religion/c/zjgyhkyQKP8,2/13/85,1
TH02278,CULTS,https://groups.google.com./g/net.religion/c/hmSgqTLmseA,2/13/85,10
TH02277,"science, religion, proof and authority",https://groups.google.com./g/net.religion/c/uUmH8taf4GA,2/12/85,1
TH02276,Valentine Day -- a unique gift,https://groups.google.com./g/net.religion/c/8CurJFRD9jA,2/12/85,1
TH02275,Responses to D. Trissel and R. Herman,https://groups.google.com./g/net.religion/c/AnnOCxZHmfE,2/11/85,1
TH02274,Grrrrrrrrrrrrrrr!,https://groups.google.com./g/net.religion/c/WdeRpaQr35E,2/11/85,18
TH02273,Orphaned Response,https://groups.google.com./g/net.religion/c/Xn6OAkpWzxk,2/11/85,1
TH02272,Article on bible translation,https://groups.google.com./g/net.religion/c/dZY9RHaUQpU,2/11/85,1
TH02271,A short essay on tolerance,https://groups.google.com./g/net.religion/c/WDQVFf5pvUc,2/11/85,16
TH02270,Hebrew/Greek Word Processors??,https://groups.google.com./g/net.religion/c/jwK38b_U-04,2/10/85,2
TH02269,Reply to Ken Arnold about Oppenheimer,https://groups.google.com./g/net.religion/c/rDtq4MP6wfI,2/10/85,1
TH02268,Apology,https://groups.google.com./g/net.religion/c/WKwCuSAsqRc,2/9/85,1
TH02267,Why should YOU believe ...,https://groups.google.com./g/net.religion/c/J8sToMaaS_s,2/9/85,6
TH02266,"Arndt, Galileo, and Physics",https://groups.google.com./g/net.religion/c/rnks9421AP4,2/9/85,4
TH02265,Cults & Religion & Athiests,https://groups.google.com./g/net.religion/c/w0wIPDwCXeE,2/9/85,1
TH02264,afterlife,https://groups.google.com./g/net.religion/c/MdHED6E6Nns,2/9/85,1
TH02263,Dinsdale Piranha on the evils of Proselytizing,https://groups.google.com./g/net.religion/c/guGxINPWDcs,2/8/85,2
TH02262,examples of moral acts,https://groups.google.com./g/net.religion/c/udbLM033hB4,2/8/85,1
TH02261,Blast from the past: a net.religion time capsule,https://groups.google.com./g/net.religion/c/99NYM76OU_E,2/8/85,7
TH02260,types of moral acts,https://groups.google.com./g/net.religion/c/CTFu7bJqm60,2/7/85,1
TH02259,On Ethics vs Morals,https://groups.google.com./g/net.religion/c/ABY9VpYgaHU,2/7/85,1
TH02258,To Yosi Hoshen re. Anti-Mormon T.V. program,https://groups.google.com./g/net.religion/c/NAd9U9-42tY,2/7/85,3
TH02257,What about Quakers?,https://groups.google.com./g/net.religion/c/GX1enqfIffg,2/7/85,1
TH02256,Grrrrrrrrr! (On Creationism and Religion),https://groups.google.com./g/net.religion/c/6CKZvLxPUHY,2/7/85,2
TH02255,Re. MHCS from Frank Adrian,https://groups.google.com./g/net.religion/c/JuSKHq0MLAY,2/7/85,4
TH02254,Defintion of a Cult,https://groups.google.com./g/net.religion/c/Qxvfdl_xKqI,2/6/85,1
TH02253,It Cant Happen Here,https://groups.google.com./g/net.religion/c/DKtkf_ptBZQ,2/6/85,19
TH02252,The Expanding Brown Family,https://groups.google.com./g/net.religion/c/Q1LWngyyi-U,2/6/85,1
TH02251,Religion and Communism cannot co-exist??,https://groups.google.com./g/net.religion/c/Z2PPT40n80k,2/6/85,1
TH02250,state religions,https://groups.google.com./g/net.religion/c/an7YObWnmQc,2/5/85,1
TH02249,Gay organizations (part 5): religious,https://groups.google.com./g/net.religion/c/kFgrfU1Ud64,2/4/85,1
TH02248,The Divine Right of Kings,https://groups.google.com./g/net.religion/c/Sprecz99-Ks,2/4/85,5
TH02247,MHCS results,https://groups.google.com./g/net.religion/c/W8qUcyIL-BY,2/4/85,52
TH02246,'Missing Chain' question for today.,https://groups.google.com./g/net.religion/c/FRQithnJbXI,2/3/85,1
TH02245,"Morality, suicide, and flame-smothering chemicals",https://groups.google.com./g/net.religion/c/UihlgiA3hKY,2/1/85,1
TH02244,Nations with state religions: info request,https://groups.google.com./g/net.religion/c/A59607Wl_Yg,2/1/85,1
TH02243,Experience vs. evidence,https://groups.google.com./g/net.religion/c/RqOeVijXbQs,2/1/85,1
TH02242,Anti-Catholic Propaganda,https://groups.google.com./g/net.religion/c/JJxZl7gEDv8,2/1/85,2
TH02241,Bible texts - (I think I only sent header last time),https://groups.google.com./g/net.religion/c/Tr_706PFcAc,2/1/85,1
TH02240,"Judgement Discussion, Let's Move ?",https://groups.google.com./g/net.religion/c/ECSefvYlJxM,2/1/85,1
TH02239,to Ken Perlow,https://groups.google.com./g/net.religion/c/ZDoaXFRMhBM,2/1/85,1
TH02238,A short essay on tolerance (Wingate's back...),https://groups.google.com./g/net.religion/c/YFghRLww3Z0,1/31/85,4
TH02237,Job,https://groups.google.com./g/net.religion/c/4lzc_FZAdaI,1/31/85,5
TH02236,A thought,https://groups.google.com./g/net.religion/c/UcWbGChQGkM,1/31/85,1
TH02235,"Must read, if you dare",https://groups.google.com./g/net.religion/c/30Ulkvl6e0I,1/30/85,1
TH02234,"MHCS survey, Mormons, and cults",https://groups.google.com./g/net.religion/c/WXnajqcd998,1/30/85,1
TH02233,Rich Rosen - BE WARNED! - guess who is on my side?,https://groups.google.com./g/net.religion/c/Z4EtDpcblXY,1/30/85,3
TH02232,Bible texts,https://groups.google.com./g/net.religion/c/bGNtenD8a_8,1/30/85,1
TH02231,Anti-Mormon propaganda on Christian TV,https://groups.google.com./g/net.religion/c/ZLkK_xm7Qqw,1/30/85,1
TH02230,To my good ole buddy Rich Rosen!,https://groups.google.com./g/net.religion/c/m5nASBQ5ymc,1/30/85,3
TH02229,Gottcha Bob Brown!!!,https://groups.google.com./g/net.religion/c/_pEZCt8wmQY,1/30/85,1
TH02228,T.A.T (Parts I and II),https://groups.google.com./g/net.religion/c/xmO8ALeunfE,1/29/85,1
TH02227,To my good ole buddy Rich Rosen!,https://groups.google.com./g/net.religion/c/0KuHm5CTaSo,1/28/85,3
TH02226,"Rosen, Ubizmo, and the Antichrist",https://groups.google.com./g/net.religion/c/BbBhDoqM2b8,1/28/85,2
TH02225,Sanctuary for Political Refugees from Central America,https://groups.google.com./g/net.religion/c/ukQrlzheSMc,1/28/85,3
TH02224,Rosen and Reason -- GROAN!,https://groups.google.com./g/net.religion/c/OpCpvfpx8nI,1/28/85,3
TH02223,Television Awareness Training,https://groups.google.com./g/net.religion/c/_mHlpapqTVA,1/27/85,1
TH02222,T.A.T Part I - give it a chance!,https://groups.google.com./g/net.religion/c/-E_lpHBHS7E,1/27/85,1
TH02221,Rosen and Reason -- GROAN! [and Chess],https://groups.google.com./g/net.religion/c/bc71SSumO50,1/27/85,1
TH02220,Judgemental behavior,https://groups.google.com./g/net.religion/c/02f3tSVKMqo,1/27/85,3
TH02219,"'Tattoo' or T.A.T. II (de plane, boss, de plane!)",https://groups.google.com./g/net.religion/c/RuFzdi20eqg,1/25/85,1
TH02218,Flash news on Sanctuary!,https://groups.google.com./g/net.religion/c/KcUWJevbg6k,1/25/85,1
TH02217,christians,https://groups.google.com./g/net.religion/c/ATfluk8SWo0,1/25/85,2
TH02216,"Sanctuary, continued",https://groups.google.com./g/net.religion/c/EwvDhlbuSao,1/24/85,1
TH02215,homosexuality and the Bible,https://groups.google.com./g/net.religion/c/ewe4Gc3xTww,1/24/85,11
TH02214,book,https://groups.google.com./g/net.religion/c/rCJ4MD5zBy4,1/23/85,1
TH02213,Gay Christians???,https://groups.google.com./g/net.religion/c/1IeferN4Dxs,1/23/85,2
TH02212,ethical considerations of info age,https://groups.google.com./g/net.religion/c/42GyqBIh-Hg,1/22/85,1
TH02211,Orphaned Response,https://groups.google.com./g/net.religion/c/G1SIMAPVCx8,1/22/85,2
TH02210,"'Time, Space, and Knowledge' - (nf)",https://groups.google.com./g/net.religion/c/zDElaLyECUQ,1/21/85,1
TH02209,Vus Vus explained,https://groups.google.com./g/net.religion/c/RAw8b5O6hRg,1/18/85,2
TH02208,Loose nuts and well-tighened screws,https://groups.google.com./g/net.religion/c/sA_836J8Ld8,1/17/85,3
TH02207,Torek's wager,https://groups.google.com./g/net.religion/c/g4dljAm8CsM,1/17/85,1
TH02206,Its a bad law,https://groups.google.com./g/net.religion/c/CPNnh4eBq1g,1/17/85,1
TH02205,Torek's wager != Pascal's,https://groups.google.com./g/net.religion/c/p-Ou7EdV0Bg,1/17/85,2
TH02204,Yellow Press... (Lewis SF trilogy),https://groups.google.com./g/net.religion/c/o20qfnxChxY,1/16/85,1
TH02203,"About Sir Eccles, etc. (this one is short!)",https://groups.google.com./g/net.religion/c/QxqA9CKJp68,1/16/85,4
TH02202,Food on the table,https://groups.google.com./g/net.religion/c/pkJ4BuXkMrU,1/15/85,6
TH02201,most hated cult and Falwell,https://groups.google.com./g/net.religion/c/mnknyOTTfw0,1/15/85,1
TH02200,Noachic laws,https://groups.google.com./g/net.religion/c/w2em3VctBm8,1/15/85,14
TH02199,"Yellow Press in SciFi != Suppression of ""Heresy""",https://groups.google.com./g/net.religion/c/_Xc7HmFJRZY,1/15/85,1
TH02198,"""secular humanism"" courses banned",https://groups.google.com./g/net.religion/c/l-icCsufYJ0,1/15/85,1
TH02197,A Conversation With Sir John Eccles (tired of Rosen!),https://groups.google.com./g/net.religion/c/j1jQn2k70q4,1/14/85,9
TH02196,who is Boswell anyway?,https://groups.google.com./g/net.religion/c/-HT8ORXLiA0,1/14/85,1
TH02195,God and His Manifestations - Progressive Revelation,https://groups.google.com./g/net.religion/c/XmGzuRr7HKs,1/14/85,5
TH02194,Torek and reason -- GROWWL!,https://groups.google.com./g/net.religion/c/e3GVvWHdFtg,1/14/85,2
TH02193,gay christians??????,https://groups.google.com./g/net.religion/c/77HhfJZ_U8g,1/14/85,2
TH02192,An interesting quote from the past...,https://groups.google.com./g/net.religion/c/3Oor-blZ50U,1/14/85,2
TH02191,logic and the supernatural,https://groups.google.com./g/net.religion/c/XaNJu2CHjGw,1/10/85,1
TH02190,Computer system for small church,https://groups.google.com./g/net.religion/c/6XYfARKb5eE,1/9/85,1
TH02189,arndt reply,https://groups.google.com./g/net.religion/c/R42jyBxeUtA,1/8/85,1
TH02188,"Over to you, Rich (Rosen).",https://groups.google.com./g/net.religion/c/5_3q_oEuShs,1/8/85,4
TH02187,Who knows when the 7th day is??,https://groups.google.com./g/net.religion/c/1he6y60quvc,1/7/85,1
TH02186,For mrh!,https://groups.google.com./g/net.religion/c/wBemC2E7Qzc,1/5/85,2
TH02185,"the Universe, w/o antecedents",https://groups.google.com./g/net.religion/c/RdQTHgwKCuA,1/5/85,4
TH02184,Two suggestions...,https://groups.google.com./g/net.religion/c/HWJI7F5njX8,1/5/85,2
TH02183,"What to do about all these ""quotes"" of articles",https://groups.google.com./g/net.religion/c/5-wzYhZxXLc,1/4/85,8
TH02182,Boswell -- Part 4 : a correction,https://groups.google.com./g/net.religion/c/tktRaK4-r0c,1/4/85,1
TH02181,For ardnt! (science as religion),https://groups.google.com./g/net.religion/c/0pNhUHDM7LI,1/4/85,1
TH02180,The Oneness of Mankind - A Baha'i Principle,https://groups.google.com./g/net.religion/c/gK06gD8mCCk,1/3/85,1
TH02179,"John Boswell shows ""The bible says it's so"" : Part 4 (long)",https://groups.google.com./g/net.religion/c/JUF9l-aFSJM,1/3/85,1
TH02178,C.S. Lewis and reason -- AARRGH!,https://groups.google.com./g/net.religion/c/f55XljWEJi4,1/3/85,2
TH02177,The Baha'i Faith - Eclectic?,https://groups.google.com./g/net.religion/c/7pF29Rz571k,1/1/85,1
TH02176,The Baha'i Faith - eclectic?,https://groups.google.com./g/net.religion/c/uQ15xlPMB4s,1/1/85,1
TH02175,observation and value; science and ethics,https://groups.google.com./g/net.religion/c/SR5LIgnjeDk,12/29/84,1
TH02174,Where do souls come from?,https://groups.google.com./g/net.religion/c/zImuk1FVPFo,12/29/84,6
TH02173,Re. Is the Universe predictable?,https://groups.google.com./g/net.religion/c/ImcVFezIWsU,12/29/84,1
TH02172,Next!,https://groups.google.com./g/net.religion/c/BXURFjnAGbk,12/29/84,2
TH02171,"probability, science, and divine madness",https://groups.google.com./g/net.religion/c/4TkPjvcvAws,12/29/84,1
TH02170,Deception by misrepresenting fragments of NT as manuscripts,https://groups.google.com./g/net.religion/c/I-Mjv8m4eJs,12/27/84,3
TH02169,kingdom of God,https://groups.google.com./g/net.religion/c/OA5F9_TQ0NA,12/26/84,2
TH02168,Christmas {report} card,https://groups.google.com./g/net.religion/c/CJyNRKGX0tg,12/22/84,9
TH02167,FORGIVENESS,https://groups.google.com./g/net.religion/c/mk9GoFuADZg,12/21/84,1
TH02166,Last Chance (MHCS),https://groups.google.com./g/net.religion/c/MHvwt-N4tzg,12/21/84,1
TH02165,scholarly article,https://groups.google.com./g/net.religion/c/mgpwIkyEHDc,12/21/84,2
TH02164,"Article on ""Carried Away Christians""",https://groups.google.com./g/net.religion/c/_gk98wGWuWE,12/21/84,1
TH02163,Pots and Pans,https://groups.google.com./g/net.religion/c/06z3H8WpwrI,12/21/84,3
TH02162,What would it take for you to believe?,https://groups.google.com./g/net.religion/c/BJDTfo3BkP4,12/20/84,5
TH02161,God and Necessity,https://groups.google.com./g/net.religion/c/mHJuSEdPhzw,12/19/84,2
TH02160,God and Necessity,https://groups.google.com./g/net.religion/c/QVxR5izo3uM,12/19/84,3
TH02159,And furthermore . . . [to Ken Wolman],https://groups.google.com./g/net.religion/c/ioi_fnW_j2k,12/19/84,1
TH02158,Fragin' the Christians!,https://groups.google.com./g/net.religion/c/RyQ1qAxuX2M,12/18/84,3
TH02157,On moving into a new home,https://groups.google.com./g/net.religion/c/qSuc4At1R-8,12/18/84,2
TH02156,Rich Rosen on Lewis on human thought,https://groups.google.com./g/net.religion/c/2Q7d3jORu9E,12/18/84,4
TH02155,Essay,https://groups.google.com./g/net.religion/c/ZFJfh1sqXGs,12/18/84,2
TH02154,What would it take for you *not* to believe?,https://groups.google.com./g/net.religion/c/gbUrUc3p3Ug,12/17/84,2
TH02153,truth & ethics,https://groups.google.com./g/net.religion/c/H7G2bPKRWtU,12/17/84,1
TH02152,On Rational Assent and the Idea of Holy,https://groups.google.com./g/net.religion/c/HdCQaJpCszY,12/17/84,2
TH02151,Clarification of N'tzarim writings/beliefs,https://groups.google.com./g/net.religion/c/VbkFpThWuJQ,12/16/84,1
TH02150,Clarification of what comprised the N'tzarim Writings,https://groups.google.com./g/net.religion/c/m3SmZ2DHxsg,12/16/84,1
